Country,City,AccentCity,Region,Population,Latitude,Longitude
lr,kavelahun,Kavelahun,12,,7.4069444,-11.0286111
lr,kavijah,Kavijah,12,,6.6961111,-11.1047222
lr,kavi,Kavi,12,,6.6961111,-11.1047222
lr,kavilahun,Kavilahun,12,,7.4069444,-11.0286111
lr,kawa,Kawa,1,,7.0761111,-9.4986111
lr,kawalake,Kawalake,13,,4.8166667,-7.7333333
lr,kaweaken,Kaweaken,2,,5.2269444,-8.0119444
lr,kaweja,Kaweja,12,,6.6961111,-11.1047222
lr,kawerpo,Kawerpo,16,,4.9758333,-8.6675
lr,kawibli,Kawibli,11,,5.7538889,-9.8416667
lr,kawie town,Kawie Town,11,,5.7538889,-9.8416667
lr,kawija,Kawija,12,,6.6961111,-11.1047222
lr,kawi,Kawi,9,,6.8825,-8.9058333
lr,kawilahun,Kawilahun,12,,7.4069444,-11.0286111
lr,kawinbli,Kawinbli,14,,6.4616667,-10.8444444
lr,kawrokehn,Kawrokehn,13,,4.7,-7.9833333
lr,kayah,Kayah,11,,6.2252778,-10.0886111
lr,kaya,Kaya,11,,6.1602778,-9.4894444
lr,kayapombo,Kayapombo,5,,8.2955556,-10.2519444
lr,kayata,Kayata,1,,7.1641667,-9.5475
lr,kayidae,Kayidae,10,,5.1833333,-8.9333333
lr,kayie,Kayie,9,,6.7036111,-9.0547222
lr,kayii,Kayii,9,,6.7036111,-9.0547222
lr,kaykpo,Kaykpo,16,,4.9194444,-8.3113889
lr,kaytohken,Kaytohken,2,,5.1855556,-8.1361111
lr,kayuda,Kayuda,11,,6.3516667,-9.8566667
lr,kayume,Kayume,11,,6.3983333,-9.8183333
lr,kayuwe,Kayuwe,11,,6.3983333,-9.8183333
lr,kayuwi,Kayuwi,11,,6.3983333,-9.8183333
lr,kaza,Kaza,5,,8.1708333,-9.8002778
lr,kbetu,Kbetu,17,,6.5675,-10.355
lr,keali,Keali,9,,7.3166667,-8.55
lr,keba,Keba,12,,6.8091667,-11.3130556
lr,kebeke,Kebeke,16,,4.5444444,-7.8936111
lr,kedi,Kedi,10,,5.4383333,-8.7313889
lr,kedui,Kedui,5,,8.2886111,-10.2947222
lr,kehntogle,Kehntogle,9,,7.4466667,-8.4255556
lr,keiple,Keiple,9,,7.1777778,-8.58
lr,keitta,Keitta,12,,7.1769444,-10.7336111
lr,keka,Keka,9,,6.2866667,-8.9958333
lr,keke,Keke,11,,6.2166667,-10.0333333
lr,keke,Keke,13,,4.5669444,-7.7308333
lr,kekulata,Kekulata,5,,7.35,-10.2333333
lr,kelebe,Kelebe,1,,7,-10.0666667
lr,kelebi,Kelebi,1,,7.0202778,-10.0930556
lr,keleh,Keleh,5,,7.225,-9.9827778
lr,kele,Kele,5,,7.225,-9.9827778
lr,kelema,Kelema,5,,8.2588889,-10.1694444
lr,kelenta,Kelenta,1,,6.8225,-9.8219444
lr,kelepaisu,Kelepaisu,5,,7.0894444,-10.0458333
lr,kelibei,Kelibei,1,,7.0202778,-10.0930556
lr,kelipo-kanbueke,Kelipo-Kanbueke,2,,5.4883333,-8.0302778
lr,kelipo-kanwiekehn,Kelipo-Kanwiekehn,2,,5.4883333,-8.0302778
lr,keliwoe,Keliwoe,5,,7.7383333,-9.4752778
lr,keliwu,Keliwu,5,,7.7383333,-9.4752778
lr,kelokomu,Kelokomu,17,,6.6297222,-10.3508333
lr,kemabua,Kemabua,11,,6.3897222,-9.5941667
lr,kemabwa,Kemabwa,11,,6.3897222,-9.5941667
lr,kema town,Kema Town,14,,6.3686111,-10.6305556
lr,kembalahun number 1,Kembalahun Number 1,5,,8.1294444,-10.1936111
lr,kembalahun number 2,Kembalahun Number 2,5,,8.1558333,-10.2225
lr,kembalahun number one,Kembalahun Number One,5,,8.1294444,-10.1936111
lr,kembalahun number two,Kembalahun Number Two,5,,8.1558333,-10.2225
lr,kemota,Kemota,1,,6.7166667,-9.5166667
lr,kenahta,Kenaht‡,5,,7.6011111,-9.9188889
lr,kenata,Kenata,5,,7.6011111,-9.9188889
lr,kendema,Kendema,5,,8.4636111,-10.2352778
lr,kendogli,Kendogli,9,,7.4466667,-8.4255556
lr,keneke,Keneke,11,,6.0394444,-10.1113889
lr,kenema,Kenema,5,,8.2588889,-10.1694444
lr,kenema,Kenema,12,,6.9569444,-11.3344444
lr,kengbelahun,Kengbelahun,5,,8.2344444,-10.12
lr,kenle,Kenle,9,,7.3138889,-8.3944444
lr,kennebli,Kennebli,11,,6.2822222,-10.0094444
lr,kennedybli,Kennedybli,11,,6.1166667,-9.8166667
lr,kennedy farm,Kennedy Farm,5,,8.25,-9.75
lr,kennedy town,Kennedy Town,11,,6.1166667,-9.8166667
lr,kennytown,Kennytown,14,,6.2336111,-10.6752778
lr,kenola,Kenola,5,,8.3541667,-9.5641667
lr,kentokle,Kentokle,9,,7.4466667,-8.4255556
lr,kentoklen,Kentoklen,9,,7.4466667,-8.4255556
lr,kentuckle,Kentuckle,9,,7.4466667,-8.4255556
lr,kenwieke,Kenwieke,2,,5.2325,-7.7952778
lr,kenyatahun,Kenyatahun,5,,8.1641667,-10.2180556
lr,keple,Keple,9,,7.1777778,-8.58
lr,kepli,Kepli,9,,7.1777778,-8.58
lr,kepo,Kepo,16,,4.9194444,-8.3113889
lr,kesini,Kesini,5,,8.405,-10.2208333
lr,ketale,Ketale,9,,7.4825,-8.4436111
lr,keteku town,Keteku Town,17,,6.2566667,-10.3580556
lr,ketorle,Ketorle,9,,7.4825,-8.4436111
lr,ke town,Ke Town,2,,6.1691667,-8.4747222
lr,keukulu,Keukulu,15,,6.66,-11.0261111
lr,kewema,Kewema,12,,6.9569444,-11.3344444
lr,kewle camp,Kewle Camp,5,,7.2758333,-10.5619444
lr,keya bendu,Keya Bendu,5,,8.3102778,-10.2175
lr,keyah,Keyah,11,,6.1602778,-9.4894444
lr,keyapombo,Keyapombo,5,,8.2955556,-10.2519444
lr,keyedekehn,Keyedekehn,10,,5.25,-8.4166667
lr,keyo,Keyo,11,,6.3666667,-9.4666667
lr,keypli,Keypli,9,,7.1777778,-8.58
lr,kiafabli,Kiafabli,11,,6.2666667,-9.8
lr,kiale,Kiale,9,,7.3166667,-8.55
lr,kialema,Kialema,5,,8.4602778,-10.2527778
lr,kialima,Kialima,5,,8.4602778,-10.2527778
lr,kianebae,Kianebae,10,,5.15,-8.9
lr,kiangai,Kiangai,14,,6.6336111,-10.4597222
lr,kiari,Kiari,9,,7.3166667,-8.55
lr,kiatahun,Kiatahun,5,,8.1502778,-10.1763889
lr,kiayaglo,Kiayaglo,14,,6.6336111,-10.4597222
lr,kiayago,Kiayago,14,,6.6336111,-10.4597222
lr,kibio,Kibio,11,,6.0002778,-10.12
lr,kiehnta,Kiehnta,11,,6.5677778,-9.3455556
lr,kienga,Kienga,14,,6.6336111,-10.4597222
lr,kie town,Kie Town,10,,5.2669444,-9.4133333
lr,kifa,Kifa,1,,6.9194444,-9.5316667
lr,kiga,Kiga,11,,6.0166667,-10.05
lr,kiliso,Kiliso,13,,4.8186111,-7.7408333
lr,kili village,Kili Village,5,,7.15,-10.0166667
lr,kiliwu,Kiliwu,5,,7.7383333,-9.4752778
lr,killepo kanweaken,Killepo Kanweaken,2,,5.4883333,-8.0302778
lr,killewoe,Killewoe,5,,7.7383333,-9.4752778
lr,killewoo,Killewoo,5,,7.7383333,-9.4752778
lr,killiwu,Killiwu,5,,7.7383333,-9.4752778
lr,kiloma,Kiloma,9,,7.3116667,-8.7769444
lr,kilomu,Kilomu,9,,7.3116667,-8.7769444
lr,kimbalahun number 1,Kimbalahun Number 1,5,,8.1294444,-10.1936111
lr,kimbalahun number two,Kimbalahun Number Two,5,,8.1558333,-10.2225
lr,kinata,Kinata,5,,7.6011111,-9.9188889
lr,kinemo,Kinemo,1,,6.9372222,-10.4277778
lr,king faro,King Faro,14,,6.4,-10.8
lr,king gray,King Gray,14,,6.25,-10.7
lr,king grays,King Grays,14,,6.25,-10.7
lr,king gray's town,King Gray's Town,14,,6.25,-10.7
lr,kingkee,Kingkee,11,,6.5333333,-9.8333333
lr,kingsray,Kingsray,14,,6.25,-10.7
lr,kingsray village,Kingsray Village,14,,6.25,-10.7
lr,kingsville,Kingsville,11,,6.0827778,-10.1175
lr,kingsville,Kingsville,14,,6.4247222,-10.4688889
lr,kingtow,Kingtow,11,,6.0827778,-10.1175
lr,king town,King Town,11,,5.9541667,-10.1186111
lr,kingtown,Kingtown,11,,6.0827778,-10.1175
lr,king town,King Town,13,,4.3663889,-7.5863889
lr,king williams town,King Williams Town,16,,4.8191667,-8.7191667
lr,king willis,King Willis,16,,4.8191667,-8.7191667
lr,king wills town,King Wills Town,14,,6.4247222,-10.4688889
lr,kinimu,Kinimu,1,,6.9372222,-10.4277778
lr,kinki,Kinki,11,,6.5333333,-9.8333333
lr,kinnoh,Kinnoh,9,,7.6908333,-8.5730556
lr,kinteta,Kinteta,1,,7.3333333,-9.4
lr,kiokole,Kiokole,5,,7.25,-10.0666667
lr,kita,Kita,12,,7.1769444,-10.7336111
lr,kitoma,Kitoma,9,,7.3116667,-8.7769444
lr,kitonh,Kitonh,9,,7.6908333,-8.5730556
lr,kitun,Kitun,9,,7.6908333,-8.5730556
lr,klaboke,Klaboke,2,,5.0605556,-7.7622222
lr,klaboken,Klaboken,2,,5.2233333,-8.1211111
lr,klabo,Klabo,10,,5.0666667,-8.95
lr,kladihn,Kladihn,9,,6.6,-9.0833333
lr,klaesu,Klaesu,13,,4.7666667,-7.75
lr,klakapo,Klakapo,16,,4.8963889,-8.3486111
lr,kla klung,Kla Klung,11,,5.7666667,-9.9
lr,klane town,Klane Town,11,,6.5677778,-9.3455556
lr,klauke,Klauke,16,,4.7016667,-8.0608333
lr,klayken,Klayken,2,,5.1719444,-8.0183333
lr,klay,Klay,15,,6.6941667,-10.8744444
lr,kledubli,Kledubli,11,,6.1833333,-9.7833333
lr,kleinblee,Kleinblee,11,,6.5677778,-9.3455556
lr,kle,Kle,12,,6.8713889,-11.1786111
lr,kle,Kle,15,,6.6941667,-10.8744444
lr,kleton,Kleton,11,,5.9333333,-9.6833333
lr,klewe,Klewe,1,,7.0202778,-10.0930556
lr,klilike,Klilike,13,,4.8333333,-7.8666667
lr,klingasiaisu,Klingasiaisu,1,,6.9922222,-9.6830556
lr,klingasiaisu,Klingasiaisu,5,,7.2447222,-10.0072222
lr,klingasiasu,Klingasiasu,1,,6.9922222,-9.6830556
lr,klionbli,Klionbli,11,,6.2833333,-9.7666667
lr,klivi,Klivi,1,,7.0202778,-10.0930556
lr,klogualazu,Klogualazu,5,,8.3097222,-9.9775
lr,kloibli,Kloibli,11,,6.1,-9.7166667
lr,klo,Klo,11,,6.0833333,-10.2333333
lr,klota,Klota,2,,5.3666667,-7.7666667
lr,klota town,Klota Town,2,,5.28,-7.7886111
lr,kluga,Kluga,5,,8.4502778,-9.7219444
lr,kluka,Kluka,14,,6.4833333,-10.8
lr,koakpo,Koakpo,10,,5.0441667,-8.5555556
lr,koalite,Koalite,1,,6.8433333,-9.5533333
lr,koang,Koang,2,,6.2361111,-8.0619444
lr,koapota,Koapota,17,,6.5833333,-10.2166667
lr,koaton,Koaton,5,,8.4586111,-9.6413889
lr,koblema,Koblema,5,,8.3925,-10.1625
lr,kobolia (1),Kobolia (1),12,,6.9572222,-11.2586111
lr,kobolia,Kobolia,12,,6.9572222,-11.2586111
lr,kobolia number 1,Kobolia Number 1,12,,6.9572222,-11.2586111
lr,kobolia number one,Kobolia Number One,12,,6.9572222,-11.2586111
lr,koboya,Koboya,12,,6.9572222,-11.2586111
lr,kodabli,Kodabli,11,,5.9736111,-9.8238889
lr,kodadu,Kodadu,5,,8.4586111,-9.6413889
lr,koda,Koda,1,,6.8355556,-9.3536111
lr,koda town,Koda Town,1,,6.8355556,-9.3536111
lr,kodebli,Kodebli,11,,6.3666667,-10.2166667
lr,kodeke (1),Kodeke (1),2,,4.8575,-7.5986111
lr,kodeke (2),Kodeke (2),2,,4.9283333,-7.6347222
lr,kodeke,Kodeke,2,,4.8575,-7.5986111
lr,kodibli,Kodibli,11,,6.05,-10.0833333
lr,kodomai,Kodomai,5,,8.185,-9.7230556
lr,koehnko,Koehnko,12,,6.9002778,-11.0491667
lr,koehnma,Koehnma,12,,6.9833333,-11.3666667
lr,koenbita,Koenbita,5,,7.2594444,-10.0955556
lr,koerzon,Koerzon,11,,6.1166667,-9.7
lr,koezohn,Koezohn,11,,6.1166667,-9.7
lr,kofe,Kofe,10,,5.0752778,-8.6788889
lr,kofia,Kofia,17,,6.2877778,-10.5744444
lr,kofia town,Kofia Town,17,,6.2877778,-10.5744444
lr,koh,Koh,11,,6.3,-10.05
lr,kohma,Kohma,12,,6.7166667,-11
lr,kohnma (1),Kohnma (1),12,,6.9191667,-11.3083333
lr,kohnma (2),Kohnma (2),12,,6.9333333,-11.3166667
lr,kohnma,Kohnma,12,,6.7536111,-11.1047222
lr,kohnma,Kohnma,15,,6.7833333,-10.95
lr,kohnma number 1,Kohnma Number 1,12,,6.9191667,-11.3083333
lr,kohnma number one,Kohnma Number One,12,,6.9191667,-11.3083333
lr,koia,Koia,16,,4.9213889,-8.7072222
lr,koibatomai,Koibatomai,5,,8.3666667,-9.9833333
lr,koiblita,Koiblita,5,,8.3688889,-9.9208333
lr,koiblita town,Koiblita Town,5,,8.3688889,-9.9208333
lr,koikalahun,Koikalahun,5,,8.1833333,-10.0833333
lr,koikilahun,Koikilahun,5,,8.1833333,-10.0833333
lr,koikoita,Koikoita,1,,6.7005556,-9.4838889
lr,koikoita,Koikoita,11,,6.2166667,-9.6333333
lr,koikota,Koikota,1,,6.7005556,-9.4838889
lr,koilahun,Koilahun,5,,8.4166667,-9.9833333
lr,koila,Koila,1,,7.06,-9.5122222
lr,koinda,Koinda,1,,6.85,-10.3833333
lr,koindu,Koindu,5,,8.35,-10.2
lr,koinyamai,Koinyamai,5,,8.4666667,-9.8166667
lr,koiple,Koiple,9,,6.9166667,-8.5666667
lr,koko (1),Koko (1),15,,6.8166667,-10.9166667
lr,koko (2),Koko (2),15,,6.7833333,-10.9666667
lr,koko camp,Koko Camp,1,,6.65,-9.2666667
lr,koko,Koko,14,,6.5,-10.8
lr,kokoko,Kokoko,9,,6.8902778,-8.3705556
lr,kokole,Kokole,15,,6.5613889,-10.7386111
lr,kokolobogita,Kokolobogita,5,,7.7333333,-9.55
lr,kokoma,Kokoma,1,,6.7,-9.6833333
lr,kokonya,Kokonya,11,,6.1333333,-9.7666667
lr,koko town,Koko Town,14,,6.5,-10.8
lr,kokoyahn,Kokoyahn,11,,6.15,-9.7166667
lr,kokpailahun,Kokpailahun,5,,8.15,-10.35
lr,kokula,Kokula,9,,7.1983333,-8.6997222
lr,kokwabli,Kokwabli,11,,6.2333333,-9.65
lr,kolahun,Kolahun,5,,8.2869444,-10.0844444
lr,kola,Kola,2,,6.2947222,-8.0080556
lr,kola,Kola,10,,5.0622222,-9.035
lr,kola,Kola,11,,6.5166667,-10.1666667
lr,kolakole,Kolakole,11,,6.4,-9.6
lr,kolango,Kolango,12,,6.9219444,-11.3880556
lr,kolata,Kolata,14,,6.6166667,-10.5
lr,kola town,Kola Town,2,,6.2947222,-8.0080556
lr,kola town,Kola Town,10,,5.0622222,-9.035
lr,kolehewa,Kolehewa,5,,8.3483333,-10.1116667
lr,kolela,Kolela,1,,6.8552778,-9.7825
lr,kolela,Kolela,5,,8.3494444,-9.5375
lr,koleta,Koleta,1,,6.6833333,-9.3833333
lr,koleya,Koleya,1,,7.2411111,-9.5111111
lr,kolibucho,Kolibucho,1,,7.05,-9.3
lr,kolicairn,Kolicairn,17,,6.6297222,-10.3508333
lr,kolihun,Kolihun,5,,8.2344444,-10.12
lr,kolikelelahun,Kolikelelahun,5,,8.1833333,-10.0833333
lr,koli,Koli,11,,6.5319444,-10.2308333
lr,koli,Koli,14,,6.7169444,-10.5155556
lr,kolikpakumai,Kolikpakumai,5,,8.4,-9.95
lr,kolimai,Kolimai,5,,8.2905556,-9.7647222
lr,kolimolumai,Kolimolumai,5,,8.2722222,-9.7213889
lr,kolita,Kolita,1,,7.2438889,-9.3891667
lr,koli town,Koli Town,14,,6.7169444,-10.5155556
lr,kolmei,Kolmei,5,,8.4666667,-10.2166667
lr,kolobani,Kolobani,5,,7.2019444,-9.8772222
lr,kolobankuele,Kolobankuele,1,,6.8833333,-9.9
lr,kologuazu,Kologuazu,5,,8.3097222,-9.9775
lr,kologulazu,Kologulazu,5,,8.3097222,-9.9775
lr,kolojo,Kolojo,5,,8.4397222,-10.1538889
lr,kololahun,Kololahun,5,,8.2608333,-10.1063889
lr,kolota,Kolota,11,,6.4166667,-9.5833333
lr,kolume,Kolume,5,,8.1833333,-10.3
lr,komai,Komai,5,,8.3897222,-9.8127778
lr,koma,Koma,12,,6.7188889,-11.0169444
lr,komapie,Komapie,9,,7.445,-8.4527778
lr,komasia,Komasia,10,,4.9,-8.7166667
lr,komasia,Komasia,11,,6.5319444,-10.2308333
lr,kombi farm,Kombi Farm,17,,6.7333333,-10.3166667
lr,kombo,Kombo,18,,6.2675,-9.2116667
lr,komb town,Komb Town,18,,6.2675,-9.2116667
lr,komgbama,Komgbama,5,,8.3313889,-10.2855556
lr,komgbo,Komgbo,15,,6.8833333,-10.9666667
lr,kommah,Kommah,10,,5.3744444,-8.8577778
lr,kommahmai,Kommahmai,5,,8.3897222,-9.8127778
lr,kommamai,Kommamai,5,,8.3897222,-9.8127778
lr,komolota,Komolota,1,,7.0930556,-9.6038889
lr,komolota town,Komolota Town,1,,7.0930556,-9.6038889
lr,komono,Komono,5,,8.4047222,-9.6613889
lr,komopa,Komopa,9,,7.05,-9.0833333
lr,komowo,Komowo,1,,7.165,-9.6222222
lr,komwea,Komwea,10,,4.85,-8.3666667
lr,konah,Konah,15,,6.5952778,-10.9694444
lr,konakole,Konakole,17,,6.6586111,-10.2725
lr,konakolleh,Konakolleh,17,,6.6586111,-10.2725
lr,konata,Konata,17,,6.6163889,-10.1938889
lr,kona town,Kona Town,14,,6.5666667,-10.5
lr,konba,Konba,15,,6.8833333,-10.9666667
lr,konda,Konda,1,,7.3708333,-9.3919444
lr,kondapombo,Kondapombo,5,,8.2833333,-10.2333333
lr,kondi,Kondi,11,,6.1833333,-9.9833333
lr,kondobego,Kondobego,5,,8.2925,-10.1955556
lr,kondobendu,Kondobendu,5,,8.2925,-10.1955556
lr,kondo,Kondo,5,,8.4797222,-10.2719444
lr,kondo,Kondo,11,,6.5166667,-9.7333333
lr,konehun,Konehun,5,,7.7733333,-10.0794444
lr,kongabli,Kongabli,11,,5.8922222,-9.8688889
lr,kongata,Kongata,1,,6.6666667,-9.4166667
lr,kongba,Kongba,11,,6.2697222,-10.2936111
lr,kongba,Kongba,15,,6.8833333,-10.9666667
lr,kongbama,Kongbama,5,,8.3313889,-10.2855556
lr,kongja,Kongja,12,,6.7344444,-11.0230556
lr,kongo (1),Kongo (1),12,,7.3302778,-11.1397222
lr,kongo,Kongo,9,,7.1166667,-8.7833333
lr,kongoubli,Kongoubli,11,,6.1055556,-10.1280556
lr,kongovalo,Kongovalo,12,,6.7530556,-11.0047222
lr,koniadu number 1,Koniadu Number 1,5,,8.2666667,-10.2166667
lr,koniadu number 2,Koniadu Number 2,5,,8.25,-10.3
lr,koniadu number one,Koniadu Number One,5,,8.2666667,-10.2166667
lr,koniadu number two,Koniadu Number Two,5,,8.25,-10.3
lr,konia,Konia,4,,6.75,-11.15
lr,konia,Konia,5,,7.9630556,-9.5466667
lr,konja,Konja,5,,8.4797222,-10.2719444
lr,konja,Konja,15,,6.6458333,-10.8366667
lr,konjama,Konjama,12,,7.2677778,-11.1761111
lr,konjele,Konjele,5,,7.5413889,-9.96
lr,konjo customs,Konjo Customs,5,,8.4666667,-10.2666667
lr,konjo customs station,Konjo Customs Station,5,,8.4666667,-10.2666667
lr,konjo,Konjo,5,,8.4797222,-10.2719444
lr,konjolahun,Konjolahun,5,,8.2155556,-10.2225
lr,konju,Konju,5,,8.4797222,-10.2719444
lr,konka town,Konka Town,14,,6.3463889,-10.6686111
lr,konkinbli,Konkinbli,17,,6.25,-10.4333333
lr,konkolumai,Konkolumai,5,,8.5166667,-9.7333333
lr,konkpama,Konkpama,5,,8.3313889,-10.2855556
lr,konma number one,Konma Number One,14,,6.5072222,-10.7536111
lr,konnie,Konnie,1,,6.6183333,-9.6183333
lr,konobengu,Konobengu,5,,8.2925,-10.1955556
lr,kono,Kono,1,,6.5666667,-9.75
lr,konola,Konola,5,,8.3541667,-9.5641667
lr,konola,Konola,17,,6.5833333,-10.3
lr,konoma,Konoma,12,,6.7994444,-11.0905556
lr,konos,Konos,5,,8.45,-10.1
lr,konoso,Konoso,13,,4.8,-7.7166667
lr,konosu,Konosu,5,,8.2577778,-10.2813889
lr,konosu,Konosu,13,,4.8333333,-7.85
lr,konto,Konto,9,,6.9833333,-8.4
lr,kontoseka,Kontoseka,18,,5.895,-9.4525
lr,konusu,Konusu,13,,4.8,-7.7166667
lr,konyah,Konyah,5,,7.9630556,-9.5466667
lr,konya,Konya,5,,7.9630556,-9.5466667
lr,koobli,Koobli,11,,6.4333333,-9.9166667
lr,koo,Koo,11,,6.3,-10.05
lr,koonbita,Koonbita,5,,7.2594444,-10.0955556
lr,koota,Koota,11,,6.1833333,-9.8
lr,koozu town,Koozu Town,11,,6.2238889,-10.1741667
lr,kopabli,Kopabli,11,,6.2166667,-9.9333333
lr,kopakata,Kopakata,17,,6.5833333,-10.2833333
lr,kopa,Kopa,9,,6.7202778,-8.7808333
lr,kopanzu,Kopanzu,1,,7.1219444,-9.9194444
lr,kopibli,Kopibli,11,,6.35,-9.75
lr,kopo,Kopo,10,,5.2666667,-9.0225
lr,kopota,Kopota,17,,6.5502778,-10.0183333
lr,korjayee,Korjayee,10,,5.5672222,-8.5572222
lr,korlekpoleh,Korlekpoleh,1,,6.8227778,-10.3713889
lr,kormai,Kormai,5,,8.3897222,-9.8127778
lr,korma,Korma,12,,7.0666667,-11.2
lr,kornkor,Kornkor,18,,5.9730556,-9.5911111
lr,korsein,Korsein,9,,7.0963889,-9.0063889
lr,koryah,Koryah,11,,6.5183333,-9.2875
lr,kosia,Kosia,9,,6.3408333,-8.92
lr,kosiata,Kosiata,15,,6.8,-10.6666667
lr,kosmik,Kosmik,2,,5.3738889,-7.7863889
lr,kosmoso,Kosmoso,2,,6.0236111,-8.2655556
lr,kotalahun,Kotalahun,5,,8.3877778,-9.9936111
lr,kotkaiko,Kotkaiko,18,,5.8308333,-9.1755556
lr,kotobli,Kotobli,11,,5.7252778,-9.9
lr,kotuhun,Kotuhun,5,,8.3027778,-10.14
lr,kotulahun,Kotulahun,5,,8.3877778,-9.9936111
lr,kotuma,Kotuma,5,,8.05,-10.5
lr,kotuta,Kotuta,1,,6.9666667,-9.45
lr,kotuvelela,Kotuvelela,5,,8.4166667,-10
lr,kouabli,Kouabli,11,,6.2833333,-10.0666667
lr,kou,Kou,17,,6.55,-10.2833333
lr,kounbo,Kounbo,5,,8.0294444,-10.5191667
lr,kova,Kova,16,,5.0588889,-8.3627778
lr,kovi,Kovi,11,,5.7538889,-9.8416667
lr,kovi,Kovi,12,,6.6961111,-11.1047222
lr,kovinjeilahun,Kovinjeilahun,5,,8.1333333,-10.25
lr,kowadi,Kowadi,15,,6.6166667,-10.8833333
lr,kowa,Kowa,2,,5.7288889,-7.8572222
lr,kowa town,Kowa Town,2,,5.7288889,-7.8572222
lr,kowe,Kowe,9,,7.1602778,-8.7147222
lr,kowia,Kowia,16,,4.9213889,-8.7072222
lr,kow,Kow,1,,6.8666667,-9.5833333
lr,kowohun,Kowohun,5,,8.3180556,-10.1525
lr,kowoma,Kowoma,12,,6.85,-11.2666667
lr,koyadu,Koyadu,5,,8.255,-10.2069444
lr,koyah,Koyah,5,,7.9630556,-9.5466667
lr,koya,Koya,16,,4.9527778,-8.6802778
lr,koyata (1),Koyata (1),11,,6.55,-9.3166667
lr,koyata (2),Koyata (2),11,,6.55,-9.3333333
lr,koyou,Koyou,10,,5.2166667,-8.9166667
lr,koyple,Koyple,9,,6.9166667,-8.5666667
lr,kozemai,Kozemai,5,,8.4333333,-9.8833333
lr,kpaai,Kpaai,1,,6.9763889,-9.2308333
lr,kpademai,Kpademai,5,,8.2119444,-9.9086111
lr,kpagbla,Kpagbla,15,,6.5966667,-10.99
lr,kpaia,Kpaia,14,,6.4283333,-10.8325
lr,kpai,Kpai,1,,6.9763889,-9.2308333
lr,kpainsu,Kpainsu,5,,7.2911111,-10.4202778
lr,kpajedeta,Kpajedeta,11,,6.3508333,-10.2747222
lr,kpajua,Kpajua,11,,6.0833333,-10
lr,kpakai,Kpakai,1,,6.9763889,-9.2308333
lr,kpakamai,Kpakamai,5,,8.3077778,-9.8702778
lr,kpakbambu,Kpakbambu,5,,7.8152778,-10.0530556
lr,kpakemai,Kpakemai,5,,8.3077778,-9.8702778
lr,kpakoloyata,Kpakoloyata,17,,6.7255556,-10.1597222
lr,kpakpambu,Kpakpambu,5,,7.8152778,-10.0530556
lr,kpakpawu,Kpakpawu,5,,7.8505556,-9.5708333
lr,kpakprakor,Kpakprakor,17,,6.1691667,-10.4363889
lr,kpakumai,Kpakumai,5,,8.2738889,-9.6916667
lr,kpakumeh,Kpakumeh,10,,4.9863889,-8.8541667
lr,kpakume,Kpakume,10,,4.9863889,-8.8541667
lr,kpakunau,Kpakunau,5,,7.8505556,-9.5708333
lr,kpakuta,Kpakuta,5,,8.2919444,-10.2330556
lr,kpalahn,Kpalahn,12,,6.7863889,-11.2663889
lr,kpala,Kpala,9,,7.1705556,-8.6644444
lr,kpalawu,Kpalawu,5,,8.2147222,-10.2944444
lr,kpambija,Kpambija,12,,6.9666667,-11.2333333
lr,kpana goba,Kpana Goba,14,,6.4947222,-10.4405556
lr,kpana,Kpana,11,,6.35,-10.2166667
lr,kpanbalamai,Kpanbalamai,5,,8.2719444,-9.9875
lr,kpanbalmai,Kpanbalmai,5,,8.2719444,-9.9875
lr,kpandahewa,Kpandahewa,5,,8.2,-10.1166667
lr,kpandalo,Kpandalo,5,,8.5,-10.1833333
lr,kpandemai,Kpandemai,5,,8.2119444,-9.9086111
lr,kpando,Kpando,5,,8.47,-10.2205556
lr,kpandu,Kpandu,5,,8.4283333,-9.6705556
lr,kpangaimei,Kpangaimei,5,,8.2427778,-10.2683333
lr,kpangamei,Kpangamei,5,,8.2427778,-10.2683333
lr,kpangbalamai,Kpangbalamai,5,,8.2719444,-9.9875
lr,kpangbelema,Kpangbelema,5,,8.2719444,-9.9875
lr,kpangtiela,Kpangtiela,12,,6.855,-11.1975
lr,kpaniake,Kpaniake,13,,4.7977778,-7.5944444
lr,kpanyahn,Kpanyahn,10,,4.9863889,-8.8541667
lr,kparglay,Kparglay,9,,7.0905556,-8.7358333
lr,kpasagisia,Kpasagisia,5,,8.0147222,-9.4402778
lr,kpasagizia,Kpasagizia,5,,8.0147222,-9.4402778
lr,kpatawe,Kpatawe,1,,7.1833333,-9.6172222
lr,kpatawi,Kpatawi,1,,7.1833333,-9.6172222
lr,kpatia,Kpatia,15,,6.5330556,-10.9330556
lr,kpauedeta,Kpauedeta,11,,6.3508333,-10.2747222
lr,kpawalazu,Kpawalazu,5,,7.6155556,-9.7644444
lr,kpawgawlamai,Kpawgawlamai,5,,7.6333333,-9.5666667
lr,kpawolozu,Kpawolozu,5,,7.6155556,-9.7644444
lr,kpawuluzu,Kpawuluzu,5,,7.6155556,-9.7644444
lr,kpayakole,Kpayakole,5,,7.4672222,-9.6086111
lr,kpayakollie,Kpayakollie,5,,7.4672222,-9.6086111
lr,kpayakwele,Kpayakwele,5,,7.4672222,-9.6086111
lr,kpayea,Kpayea,5,,7.7130556,-9.3891667
